s_des
0,0,0,0,0,0,
0.0019928,0.0019928,0.0019928,0.0019928,0.0019928,0.0019928,
0.0039856,0.0039856,0.0039856,0.0039856,0.0039856,0.0039856,
0.0059784,0.0059784,0.0059784,0.0059784,0.0059784,0.0059784,
0.0079712,0.0079712,0.0079712,0.0079712,0.0079712,0.0079712,
0.00996401,0.00996401,0.00996401,0.00996401,0.00996401,0.00996401,
0.0119568,0.0119568,0.0119568,0.0119568,0.0119568,0.0119568,
0.0139496,0.0139496,0.0139496,0.0139496,0.0139496,0.0139496,
0.0159424,0.0159424,0.0159424,0.0159424,0.0159424,0.0159424,
0.0179352,0.0179352,0.0179352,0.0179352,0.0179352,0.0179352,
0.019928,0.019928,0.019928,0.019928,0.019928,0.019928,
0.0219208,0.0219208,0.0219208,0.0219208,0.0219208,0.0219208,
0.0239136,0.0239136,0.0239136,0.0239136,0.0239136,0.0239136,
0.0259064,0.0259064,0.0259064,0.0259064,0.0259064,0.0259064,
0.0278992,0.0278992,0.0278992,0.0278992,0.0278992,0.0278992,
0.029892,0.029892,0.029892,0.029892,0.029892,0.029892,
0.0318848,0.0318848,0.0318848,0.0318848,0.0318848,0.0318848,
0.0338776,0.0338776,0.0338776,0.0338776,0.0338776,0.0338776,
0.0358704,0.0358704,0.0358704,0.0358704,0.0358704,0.0358704,
0.0378632,0.0378632,0.0378632,0.0378632,0.0378632,0.0378632,
0.039856,0.039856,0.039856,0.039856,0.039856,0.039856,
0.0418488,0.0418488,0.0418488,0.0418488,0.0418488,0.0418488,
0.0438416,0.0438416,0.0438416,0.0438416,0.0438416,0.0438416,
0.0458344,0.0458344,0.0458344,0.0458344,0.0458344,0.0458344,
0.0478272,0.0478272,0.0478272,0.0478272,0.0478272,0.0478272,
0.04982,0.04982,0.04982,0.04982,0.04982,0.04982,
0.0518128,0.0518128,0.0518128,0.0518128,0.0518128,0.0518128,
0.0538056,0.0538056,0.0538056,0.0538056,0.0538056,0.0538056,
0.0557984,0.0557984,0.0557984,0.0557984,0.0557984,0.0557984,
0.0577912,0.0577912,0.0577912,0.0577912,0.0577912,0.0577912,
0.059784,0.059784,0.059784,0.059784,0.059784,0.059784,
0.0617768,0.0617768,0.0617768,0.0617768,0.0617768,0.0617768,
0.0637696,0.0637696,0.0637696,0.0637696,0.0637696,0.0637696,
0.0657624,0.0657624,0.0657624,0.0657624,0.0657624,0.0657624,
0.0677552,0.0677552,0.0677552,0.0677552,0.0677552,0.0677552,
0.069748,0.069748,0.069748,0.069748,0.069748,0.069748,
0.0717408,0.0717408,0.0717408,0.0717408,0.0717408,0.0717408,
0.0737336,0.0737336,0.0737336,0.0737336,0.0737336,0.0737336,
0.0757264,0.0757264,0.0757264,0.0757264,0.0757264,0.0757264,
0.0777192,0.0777192,0.0777192,0.0777192,0.0777192,0.0777192,
0.079712,0.079712,0.079712,0.079712,0.079712,0.079712,
0.0817048,0.0817048,0.0817048,0.0817048,0.0817048,0.0817048,
0.0836976,0.0836976,0.0836976,0.0836976,0.0836976,0.0836976,
0.0856904,0.0856904,0.0856904,0.0856904,0.0856904,0.0856904,
0.0876832,0.0876832,0.0876832,0.0876832,0.0876832,0.0876832,
0.089676,0.089676,0.089676,0.089676,0.089676,0.089676,
0.0916688,0.0916688,0.0916688,0.0916688,0.0916688,0.0916688,
0.0936616,0.0936616,0.0936616,0.0936616,0.0936616,0.0936616,
0.0956544,0.0956544,0.0956544,0.0956544,0.0956544,0.0956544,
0.0976472,0.0976472,0.0976472,0.0976472,0.0976472,0.0976472,
0.0996401,0.0996401,0.0996401,0.0996401,0.0996401,0.0996401,
0.101633,0.101633,0.101633,0.101633,0.101633,0.101633,
0.103626,0.103626,0.103626,0.103626,0.103626,0.103626,
0.105618,0.105618,0.105618,0.105618,0.105618,0.105618,
0.107611,0.107611,0.107611,0.107611,0.107611,0.107611,
0.109604,0.109604,0.109604,0.109604,0.109604,0.109604,
0.111597,0.111597,0.111597,0.111597,0.111597,0.111597,
0.11359,0.11359,0.11359,0.11359,0.11359,0.11359,
0.115582,0.115582,0.115582,0.115582,0.115582,0.115582,
0.117575,0.117575,0.117575,0.117575,0.117575,0.117575,
0.119568,0.119568,0.119568,0.119568,0.119568,0.119568,
0.121561,0.121561,0.121561,0.121561,0.121561,0.121561,
0.123554,0.123554,0.123554,0.123554,0.123554,0.123554,
0.125546,0.125546,0.125546,0.125546,0.125546,0.125546,
0.127539,0.127539,0.127539,0.127539,0.127539,0.127539,
0.129532,0.129532,0.129532,0.129532,0.129532,0.129532,
0.131525,0.131525,0.131525,0.131525,0.131525,0.131525,
0.133518,0.133518,0.133518,0.133518,0.133518,0.133518,
0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,
0.137503,0.137503,0.137503,0.137503,0.137503,0.137503,
0.139496,0.139496,0.139496,0.139496,0.139496,0.139496,
0.141489,0.141489,0.141489,0.141489,0.141489,0.141489,
0.143482,0.143482,0.143482,0.143482,0.143482,0.143482,
0.145474,0.145474,0.145474,0.145474,0.145474,0.145474,
0.147467,0.147467,0.147467,0.147467,0.147467,0.147467,
0.14946,0.14946,0.14946,0.14946,0.14946,0.14946,
0.151453,0.151453,0.151453,0.151453,0.151453,0.151453,
0.153446,0.153446,0.153446,0.153446,0.153446,0.153446,
0.155438,0.155438,0.155438,0.155438,0.155438,0.155438,
0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,
0.159424,0.159424,0.159424,0.159424,0.159424,0.159424,
0.161417,0.161417,0.161417,0.161417,0.161417,0.161417,
0.16341,0.16341,0.16341,0.16341,0.16341,0.16341,
0.165402,0.165402,0.165402,0.165402,0.165402,0.165402,
0.167395,0.167395,0.167395,0.167395,0.167395,0.167395,
0.169388,0.169388,0.169388,0.169388,0.169388,0.169388,
0.171381,0.171381,0.171381,0.171381,0.171381,0.171381,
0.173374,0.173374,0.173374,0.173374,0.173374,0.173374,
0.175366,0.175366,0.175366,0.175366,0.175366,0.175366,
0.177359,0.177359,0.177359,0.177359,0.177359,0.177359,
0.179352,0.179352,0.179352,0.179352,0.179352,0.179352,
0.181345,0.181345,0.181345,0.181345,0.181345,0.181345,
0.183338,0.183338,0.183338,0.183338,0.183338,0.183338,
0.18533,0.18533,0.18533,0.18533,0.18533,0.18533,
0.187323,0.187323,0.187323,0.187323,0.187323,0.187323,
0.189316,0.189316,0.189316,0.189316,0.189316,0.189316,
0.191309,0.191309,0.191309,0.191309,0.191309,0.191309,
0.193302,0.193302,0.193302,0.193302,0.193302,0.193302,
0.195294,0.195294,0.195294,0.195294,0.195294,0.195294,
0.197287,0.197287,0.197287,0.197287,0.197287,0.197287,
0.19928,0.19928,0.19928,0.19928,0.19928,0.19928,
0.201273,0.201273,0.201273,0.201273,0.201273,0.201273,
0.203266,0.203266,0.203266,0.203266,0.203266,0.203266,
0.205259,0.205259,0.205259,0.205259,0.205259,0.205259,
0.207251,0.207251,0.207251,0.207251,0.207251,0.207251,
0.209244,0.209244,0.209244,0.209244,0.209244,0.209244,
0.211237,0.211237,0.211237,0.211237,0.211237,0.211237,
0.21323,0.21323,0.21323,0.21323,0.21323,0.21323,
0.215223,0.215223,0.215223,0.215223,0.215223,0.215223,
0.217215,0.217215,0.217215,0.217215,0.217215,0.217215,
0.219208,0.219208,0.219208,0.219208,0.219208,0.219208,
0.221201,0.221201,0.221201,0.221201,0.221201,0.221201,
0.223194,0.223194,0.223194,0.223194,0.223194,0.223194,
0.225187,0.225187,0.225187,0.225187,0.225187,0.225187,
0.227179,0.227179,0.227179,0.227179,0.227179,0.227179,
0.229172,0.229172,0.229172,0.229172,0.229172,0.229172,
0.231165,0.231165,0.231165,0.231165,0.231165,0.231165,
0.233158,0.233158,0.233158,0.233158,0.233158,0.233158,
0.235151,0.235151,0.235151,0.235151,0.235151,0.235151,
0.237143,0.237143,0.237143,0.237143,0.237143,0.237143,
0.239136,0.239136,0.239136,0.239136,0.239136,0.239136,
0.241129,0.241129,0.241129,0.241129,0.241129,0.241129,
0.243122,0.243122,0.243122,0.243122,0.243122,0.243122,
0.245115,0.245115,0.245115,0.245115,0.245115,0.245115,
0.247107,0.247107,0.247107,0.247107,0.247107,0.247107,
0.2491,0.2491,0.2491,0.2491,0.2491,0.2491,
0.251093,0.251093,0.251093,0.251093,0.251093,0.251093,
0.253086,0.253086,0.253086,0.253086,0.253086,0.253086,
0.255079,0.255079,0.255079,0.255079,0.255079,0.255079,
0.257071,0.257071,0.257071,0.257071,0.257071,0.257071,
0.259064,0.259064,0.259064,0.259064,0.259064,0.259064,
0.261057,0.261057,0.261057,0.261057,0.261057,0.261057,
0.26305,0.26305,0.26305,0.26305,0.26305,0.26305,
0.265043,0.265043,0.265043,0.265043,0.265043,0.265043,
0.267035,0.267035,0.267035,0.267035,0.267035,0.267035,
0.269028,0.269028,0.269028,0.269028,0.269028,0.269028,
0.271021,0.271021,0.271021,0.271021,0.271021,0.271021,
0.273014,0.273014,0.273014,0.273014,0.273014,0.273014,
0.275007,0.275007,0.275007,0.275007,0.275007,0.275007,
0.276999,0.276999,0.276999,0.276999,0.276999,0.276999,
0.278992,0.278992,0.278992,0.278992,0.278992,0.278992,
0.280985,0.280985,0.280985,0.280985,0.280985,0.280985,
0.282978,0.282978,0.282978,0.282978,0.282978,0.282978,
0.284971,0.284971,0.284971,0.284971,0.284971,0.284971,
0.286963,0.286963,0.286963,0.286963,0.286963,0.286963,
0.288956,0.288956,0.288956,0.288956,0.288956,0.288956,
0.290949,0.290949,0.290949,0.290949,0.290949,0.290949,
0.292942,0.292942,0.292942,0.292942,0.292942,0.292942,
0.294935,0.294935,0.294935,0.294935,0.294935,0.294935,
0.296927,0.296927,0.296927,0.296927,0.296927,0.296927,
0.29892,0.29892,0.29892,0.29892,0.29892,0.29892,
0.300913,0.300913,0.300913,0.300913,0.300913,0.300913,
0.302906,0.302906,0.302906,0.302906,0.302906,0.302906,
0.304899,0.304899,0.304899,0.304899,0.304899,0.304899,
0.306891,0.306891,0.306891,0.306891,0.306891,0.306891,
0.308884,0.308884,0.308884,0.308884,0.308884,0.308884,
0.310877,0.310877,0.310877,0.310877,0.310877,0.310877,
0.31287,0.31287,0.31287,0.31287,0.31287,0.31287,
0.314863,0.314863,0.314863,0.314863,0.314863,0.314863,
0.316855,0.316855,0.316855,0.316855,0.316855,0.316855,
0.318848,0.318848,0.318848,0.318848,0.318848,0.318848,
0.320841,0.320841,0.320841,0.320841,0.320841,0.320841,
0.322834,0.322834,0.322834,0.322834,0.322834,0.322834,
0.324827,0.324827,0.324827,0.324827,0.324827,0.324827,
0.326819,0.326819,0.326819,0.326819,0.326819,0.326819,
0.328812,0.328812,0.328812,0.328812,0.328812,0.328812,
0.330805,0.330805,0.330805,0.330805,0.330805,0.330805,
0.332798,0.332798,0.332798,0.332798,0.332798,0.332798,
0.334791,0.334791,0.334791,0.334791,0.334791,0.334791,
0.336783,0.336783,0.336783,0.336783,0.336783,0.336783,
0.338776,0.338776,0.338776,0.338776,0.338776,0.338776,
0.340769,0.340769,0.340769,0.340769,0.340769,0.340769,
0.342762,0.342762,0.342762,0.342762,0.342762,0.342762,
0.344755,0.344755,0.344755,0.344755,0.344755,0.344755,
0.346747,0.346747,0.346747,0.346747,0.346747,0.346747,
0.34874,0.34874,0.34874,0.34874,0.34874,0.34874,
0.350733,0.350733,0.350733,0.350733,0.350733,0.350733,
0.352726,0.352726,0.352726,0.352726,0.352726,0.352726,
0.354719,0.354719,0.354719,0.354719,0.354719,0.354719,
0.356711,0.356711,0.356711,0.356711,0.356711,0.356711,
0.358704,0.358704,0.358704,0.358704,0.358704,0.358704,
0.360697,0.360697,0.360697,0.360697,0.360697,0.360697,
0.36269,0.36269,0.36269,0.36269,0.36269,0.36269,
0.364683,0.364683,0.364683,0.364683,0.364683,0.364683,
0.366675,0.366675,0.366675,0.366675,0.366675,0.366675,
0.368668,0.368668,0.368668,0.368668,0.368668,0.368668,
0.370661,0.370661,0.370661,0.370661,0.370661,0.370661,
0.372654,0.372654,0.372654,0.372654,0.372654,0.372654,
0.374647,0.374647,0.374647,0.374647,0.374647,0.374647,
0.376639,0.376639,0.376639,0.376639,0.376639,0.376639,
0.378632,0.378632,0.378632,0.378632,0.378632,0.378632,
0.380625,0.380625,0.380625,0.380625,0.380625,0.380625,
0.382618,0.382618,0.382618,0.382618,0.382618,0.382618,
0.384611,0.384611,0.384611,0.384611,0.384611,0.384611,
0.386603,0.386603,0.386603,0.386603,0.386603,0.386603,
0.388596,0.388596,0.388596,0.388596,0.388596,0.388596,
0.390589,0.390589,0.390589,0.390589,0.390589,0.390589,
0.392582,0.392582,0.392582,0.392582,0.392582,0.392582,
0.394575,0.394575,0.394575,0.394575,0.394575,0.394575,
0.396567,0.396567,0.396567,0.396567,0.396567,0.396567,
0.39856,0.39856,0.39856,0.39856,0.39856,0.39856,
0.400553,0.400553,0.400553,0.400553,0.400553,0.400553,
0.402546,0.402546,0.402546,0.402546,0.402546,0.402546,
0.404539,0.404539,0.404539,0.404539,0.404539,0.404539,
0.406531,0.406531,0.406531,0.406531,0.406531,0.406531,
0.408524,0.408524,0.408524,0.408524,0.408524,0.408524,
0.410517,0.410517,0.410517,0.410517,0.410517,0.410517,
0.41251,0.41251,0.41251,0.41251,0.41251,0.41251,
0.414503,0.414503,0.414503,0.414503,0.414503,0.414503,
0.416495,0.416495,0.416495,0.416495,0.416495,0.416495,
0.418488,0.418488,0.418488,0.418488,0.418488,0.418488,
0.420481,0.420481,0.420481,0.420481,0.420481,0.420481,
0.422474,0.422474,0.422474,0.422474,0.422474,0.422474,
0.424467,0.424467,0.424467,0.424467,0.424467,0.424467,
0.426459,0.426459,0.426459,0.426459,0.426459,0.426459,
0.428452,0.428452,0.428452,0.428452,0.428452,0.428452,
0.430445,0.430445,0.430445,0.430445,0.430445,0.430445,
0.432438,0.432438,0.432438,0.432438,0.432438,0.432438,
0.434431,0.434431,0.434431,0.434431,0.434431,0.434431,
0.436423,0.436423,0.436423,0.436423,0.436423,0.436423,
0.438416,0.438416,0.438416,0.438416,0.438416,0.438416,
0.440409,0.440409,0.440409,0.440409,0.440409,0.440409,
0.442402,0.442402,0.442402,0.442402,0.442402,0.442402,
0.444395,0.444395,0.444395,0.444395,0.444395,0.444395,
0.446387,0.446387,0.446387,0.446387,0.446387,0.446387,
0.44838,0.44838,0.44838,0.44838,0.44838,0.44838,
0.450373,0.450373,0.450373,0.450373,0.450373,0.450373,
0.452366,0.452366,0.452366,0.452366,0.452366,0.452366,
0.454359,0.454359,0.454359,0.454359,0.454359,0.454359,
0.456351,0.456351,0.456351,0.456351,0.456351,0.456351,
0.458344,0.458344,0.458344,0.458344,0.458344,0.458344,
0.460337,0.460337,0.460337,0.460337,0.460337,0.460337,
0.46233,0.46233,0.46233,0.46233,0.46233,0.46233,
0.464323,0.464323,0.464323,0.464323,0.464323,0.464323,
0.466315,0.466315,0.466315,0.466315,0.466315,0.466315,
0.468308,0.468308,0.468308,0.468308,0.468308,0.468308,
0.470301,0.470301,0.470301,0.470301,0.470301,0.470301,
0.472294,0.472294,0.472294,0.472294,0.472294,0.472294,
0.474287,0.474287,0.474287,0.474287,0.474287,0.474287,
0.476279,0.476279,0.476279,0.476279,0.476279,0.476279,
0.478272,0.478272,0.478272,0.478272,0.478272,0.478272,
0.480265,0.480265,0.480265,0.480265,0.480265,0.480265,
0.482258,0.482258,0.482258,0.482258,0.482258,0.482258,
0.484251,0.484251,0.484251,0.484251,0.484251,0.484251,
0.486243,0.486243,0.486243,0.486243,0.486243,0.486243,
0.488236,0.488236,0.488236,0.488236,0.488236,0.488236,
0.490229,0.490229,0.490229,0.490229,0.490229,0.490229,
0.492222,0.492222,0.492222,0.492222,0.492222,0.492222,
0.494215,0.494215,0.494215,0.494215,0.494215,0.494215,
0.496207,0.496207,0.496207,0.496207,0.496207,0.496207,
0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,
0.500193,0.500193,0.500193,0.500193,0.500193,0.500193,
0.502186,0.502186,0.502186,0.502186,0.502186,0.502186,
0.504179,0.504179,0.504179,0.504179,0.504179,0.504179,
0.506171,0.506171,0.506171,0.506171,0.506171,0.506171,
0.508164,0.508164,0.508164,0.508164,0.508164,0.508164,
0.510157,0.510157,0.510157,0.510157,0.510157,0.510157,
0.51215,0.51215,0.51215,0.51215,0.51215,0.51215,
0.514143,0.514143,0.514143,0.514143,0.514143,0.514143,
0.516135,0.516135,0.516135,0.516135,0.516135,0.516135,
0.518128,0.518128,0.518128,0.518128,0.518128,0.518128,
0.520121,0.520121,0.520121,0.520121,0.520121,0.520121,
0.522114,0.522114,0.522114,0.522114,0.522114,0.522114,
0.524107,0.524107,0.524107,0.524107,0.524107,0.524107,
0.526099,0.526099,0.526099,0.526099,0.526099,0.526099,
0.528092,0.528092,0.528092,0.528092,0.528092,0.528092,
0.530085,0.530085,0.530085,0.530085,0.530085,0.530085,
0.532078,0.532078,0.532078,0.532078,0.532078,0.532078,
0.534071,0.534071,0.534071,0.534071,0.534071,0.534071,
0.536063,0.536063,0.536063,0.536063,0.536063,0.536063,
0.538056,0.538056,0.538056,0.538056,0.538056,0.538056,
0.540049,0.540049,0.540049,0.540049,0.540049,0.540049,
0.542042,0.542042,0.542042,0.542042,0.542042,0.542042,
0.544035,0.544035,0.544035,0.544035,0.544035,0.544035,
0.546027,0.546027,0.546027,0.546027,0.546027,0.546027,
0.54802,0.54802,0.54802,0.54802,0.54802,0.54802,
0.550013,0.550013,0.550013,0.550013,0.550013,0.550013,
0.552006,0.552006,0.552006,0.552006,0.552006,0.552006,
0.553999,0.553999,0.553999,0.553999,0.553999,0.553999,
0.555991,0.555991,0.555991,0.555991,0.555991,0.555991,
0.557984,0.557984,0.557984,0.557984,0.557984,0.557984,
0.559977,0.559977,0.559977,0.559977,0.559977,0.559977,
0.56197,0.56197,0.56197,0.56197,0.56197,0.56197,
0.563963,0.563963,0.563963,0.563963,0.563963,0.563963,
0.565955,0.565955,0.565955,0.565955,0.565955,0.565955,
0.567948,0.567948,0.567948,0.567948,0.567948,0.567948,
0.569941,0.569941,0.569941,0.569941,0.569941,0.569941,
0.571934,0.571934,0.571934,0.571934,0.571934,0.571934,
0.573927,0.573927,0.573927,0.573927,0.573927,0.573927,
0.575919,0.575919,0.575919,0.575919,0.575919,0.575919,
0.577912,0.577912,0.577912,0.577912,0.577912,0.577912,
0.579905,0.579905,0.579905,0.579905,0.579905,0.579905,
0.581898,0.581898,0.581898,0.581898,0.581898,0.581898,
0.583891,0.583891,0.583891,0.583891,0.583891,0.583891,
0.585883,0.585883,0.585883,0.585883,0.585883,0.585883,
0.587876,0.587876,0.587876,0.587876,0.587876,0.587876,
0.589869,0.589869,0.589869,0.589869,0.589869,0.589869,
0.591862,0.591862,0.591862,0.591862,0.591862,0.591862,
0.593855,0.593855,0.593855,0.593855,0.593855,0.593855,
0.595847,0.595847,0.595847,0.595847,0.595847,0.595847,
0.59784,0.59784,0.59784,0.59784,0.59784,0.59784,
0.599833,0.599833,0.599833,0.599833,0.599833,0.599833,
0.601826,0.601826,0.601826,0.601826,0.601826,0.601826,
0.603819,0.603819,0.603819,0.603819,0.603819,0.603819,
0.605812,0.605812,0.605812,0.605812,0.605812,0.605812,
0.607804,0.607804,0.607804,0.607804,0.607804,0.607804,
0.609797,0.609797,0.609797,0.609797,0.609797,0.609797,
0.61179,0.61179,0.61179,0.61179,0.61179,0.61179,
0.613783,0.613783,0.613783,0.613783,0.613783,0.613783,
0.615776,0.615776,0.615776,0.615776,0.615776,0.615776,
0.617768,0.617768,0.617768,0.617768,0.617768,0.617768,
0.619761,0.619761,0.619761,0.619761,0.619761,0.619761,
0.621754,0.621754,0.621754,0.621754,0.621754,0.621754,
0.623747,0.623747,0.623747,0.623747,0.623747,0.623747,
0.62574,0.62574,0.62574,0.62574,0.62574,0.62574,
0.627732,0.627732,0.627732,0.627732,0.627732,0.627732,
0.629725,0.629725,0.629725,0.629725,0.629725,0.629725,
0.631718,0.631718,0.631718,0.631718,0.631718,0.631718,
0.633711,0.633711,0.633711,0.633711,0.633711,0.633711,
0.635704,0.635704,0.635704,0.635704,0.635704,0.635704,
0.637696,0.637696,0.637696,0.637696,0.637696,0.637696,
0.639689,0.639689,0.639689,0.639689,0.639689,0.639689,
0.641682,0.641682,0.641682,0.641682,0.641682,0.641682,
0.643675,0.643675,0.643675,0.643675,0.643675,0.643675,
0.645668,0.645668,0.645668,0.645668,0.645668,0.645668,
0.64766,0.64766,0.64766,0.64766,0.64766,0.64766,
0.649653,0.649653,0.649653,0.649653,0.649653,0.649653,
0.651646,0.651646,0.651646,0.651646,0.651646,0.651646,
0.653639,0.653639,0.653639,0.653639,0.653639,0.653639,
0.655632,0.655632,0.655632,0.655632,0.655632,0.655632,
0.657624,0.657624,0.657624,0.657624,0.657624,0.657624,
0.659617,0.659617,0.659617,0.659617,0.659617,0.659617,
0.66161,0.66161,0.66161,0.66161,0.66161,0.66161,
0.663603,0.663603,0.663603,0.663603,0.663603,0.663603,
0.665596,0.665596,0.665596,0.665596,0.665596,0.665596,
0.667588,0.667588,0.667588,0.667588,0.667588,0.667588,
0.669581,0.669581,0.669581,0.669581,0.669581,0.669581,
0.671574,0.671574,0.671574,0.671574,0.671574,0.671574,
0.673567,0.673567,0.673567,0.673567,0.673567,0.673567,
0.67556,0.67556,0.67556,0.67556,0.67556,0.67556,
0.677552,0.677552,0.677552,0.677552,0.677552,0.677552,
0.679545,0.679545,0.679545,0.679545,0.679545,0.679545,
0.681538,0.681538,0.681538,0.681538,0.681538,0.681538,
0.683531,0.683531,0.683531,0.683531,0.683531,0.683531,
0.685524,0.685524,0.685524,0.685524,0.685524,0.685524,
0.687516,0.687516,0.687516,0.687516,0.687516,0.687516,
0.689509,0.689509,0.689509,0.689509,0.689509,0.689509,
0.691502,0.691502,0.691502,0.691502,0.691502,0.691502,
0.693495,0.693495,0.693495,0.693495,0.693495,0.693495,
0.695488,0.695488,0.695488,0.695488,0.695488,0.695488,
0.69748,0.69748,0.69748,0.69748,0.69748,0.69748,
0.699473,0.699473,0.699473,0.699473,0.699473,0.699473,
0.701466,0.701466,0.701466,0.701466,0.701466,0.701466,
0.703459,0.703459,0.703459,0.703459,0.703459,0.703459,
0.705452,0.705452,0.705452,0.705452,0.705452,0.705452,
0.707444,0.707444,0.707444,0.707444,0.707444,0.707444,
0.709437,0.709437,0.709437,0.709437,0.709437,0.709437,
0.71143,0.71143,0.71143,0.71143,0.71143,0.71143,
0.713423,0.713423,0.713423,0.713423,0.713423,0.713423,
0.715416,0.715416,0.715416,0.715416,0.715416,0.715416,
0.717408,0.717408,0.717408,0.717408,0.717408,0.717408,
0.719401,0.719401,0.719401,0.719401,0.719401,0.719401,
0.721394,0.721394,0.721394,0.721394,0.721394,0.721394,
0.723387,0.723387,0.723387,0.723387,0.723387,0.723387,
0.72538,0.72538,0.72538,0.72538,0.72538,0.72538,
0.727372,0.727372,0.727372,0.727372,0.727372,0.727372,
0.729365,0.729365,0.729365,0.729365,0.729365,0.729365,
0.731358,0.731358,0.731358,0.731358,0.731358,0.731358,
0.733351,0.733351,0.733351,0.733351,0.733351,0.733351,
0.735344,0.735344,0.735344,0.735344,0.735344,0.735344,
0.737336,0.737336,0.737336,0.737336,0.737336,0.737336,
0.739329,0.739329,0.739329,0.739329,0.739329,0.739329,
0.741322,0.741322,0.741322,0.741322,0.741322,0.741322,
